Order,Part Number,Quantity,Balance,Total Price,Value of Balance,Customer Number,Customer Name,Due Date,Part Description,Unit,Curr,Total Price ($),Date of Execution,Order Status,Territory Name,Family Description,Country,Sales Rep Name,is_executed
SO25000486,PRD-DPC-SR580,1,1,4839.18,4839.18,102093,S.Kay Aesthetics Corp,2025-08-25,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,4839.18,2025-09-15,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000486,PRD-DPC-VP535,1,1,4839.18,4839.18,102093,S.Kay Aesthetics Corp,2025-08-25,Hand Piece 6.4/535 VLPL,ea,CAD,4839.18,2025-09-15,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000486,PRD-FLOW-635L,1,1,6143.3,6143.3,102093,S.Kay Aesthetics Corp,2025-08-25,Flow 6.4 hand piece,ea,CAD,6143.3,2025-09-15,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000486,RAPID-DPC,1,1,53811.68,53811.68,102093,S.Kay Aesthetics Corp,2025-08-25,RAPID DPC Machine + 1 Year Warranty,ea,CAD,53811.68,2025-09-15,Confirmed,Ontario Beauty,Systems,Canada,Petherick Jennifer,True
SO25000486,SL TOTAL MARKETING,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,Train-1,5,5,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,Training & Certification,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000491,50-032,1,1,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,4 Template set,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,PHANTOM Yearly Warrant,1,1,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,PHANTOM Bumper to Bumper Maintenance - 1 Year Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,PHANTOM-Main 1Yr WAR,2,2,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,PHANTOM-Maintenance 1 Year Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,PRD-DIODE-808-3.0,1,1,22410.0,22410.0,102088,Silk N Skin Inc,2025-08-26,Diode 808 3.0,ea,CAD,22410.0,,Draft,Ontario Beauty,Handles,Canada,Sabah Shaikh,False
SO25000491,RAPID-PHANTOM,1,1,58500.0,58500.0,102088,Silk N Skin Inc,2025-08-26,Rapid Phantom + 1 Year Warranty,ea,CAD,58500.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,Rapid Phantom Decal,1,1,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,Rapid Phantom Window Decal,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,Rapid Phantom Roll Up,1,1,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,Rapid Phantom Roll Up Banner,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,SL TOTAL MARKETING,1,1,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,Shipping Ontario,1,1,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,Shipping and handling,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000491,Train-1,5,5,0.0,0.0,102088,Silk N Skin Inc,2025-08-26,Training & Certification,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000492,PRD-DPC-HR635,1,1,5490.0,5490.0,102085,Beauty by Val,2025-08-26,Hand Piece 6.4/635 Hair Removal,ea,CAD,5490.0,2025-09-29,Confirmed,Manitoba,Handles,Canada,Tara Jordan,True
SO25000493,Train-2,2,2,1125.0,1125.0,101603,The Magic Room Spa,2025-08-26,Training & Certification,ea,CAD,1125.0,2025-08-26,Confirmed,Manitoba,Default part family,Canada,General,True
SO25000498,MRK00903Rev.001ww,-1,-1,-43509.0,-43509.0,102019,Forma Belle,2025-09-02,Rapid Smooth,ea,CAD,-43509.0,2025-09-02,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000501,PRD-DPC-HR635,2,2,0.0,0.0,102090,Patricia's Beauty Touch Inc,2025-09-02,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-09-02,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000504,MRK00907Rev.01ww,1,1,0.0,0.0,102099,Lily Dermis,2025-09-03,Rapid Peel Wall Decal,ea,CAD,0.0,2025-09-16,Confirmed,Alberta,Default part family,Canada,Jackie Kaufman,True
SO25000505,Train-2,1,1,750.0,750.0,101854,Soho Spa,2025-09-04,Training & Certification,ea,CAD,750.0,2025-09-04,Confirmed,Prince Edward Island,Default part family,Canada,General,True
SO25000508,ASS-00501-L,5,5,660.0,660.0,100690,"Shanghai Elegance Enterprise Co., Ltd (Rubis Spa",2025-09-20,Water Round Left Connector,ea,CAD,660.0,2025-09-07,Confirmed,China,Default part family,China,Melissa Anfuso,True
SO25000508,ASS-00501-R,5,5,660.0,660.0,100690,"Shanghai Elegance Enterprise Co., Ltd (Rubis Spa",2025-09-20,Water Round Right Connector,ea,CAD,660.0,2025-09-07,Confirmed,China,Default part family,China,Melissa Anfuso,True
SO25000508,PRD-DPC-HR635,5,5,29500.0,29500.0,100690,"Shanghai Elegance Enterprise Co., Ltd (Rubis Spa",2025-09-20,Hand Piece 6.4/635 Hair Removal,ea,CAD,29500.0,2025-09-07,Confirmed,China,Handles,China,Melissa Anfuso,True
SO25000508,PRD-IR-3.4,8,8,79200.0,79200.0,100690,"Shanghai Elegance Enterprise Co., Ltd (Rubis Spa",2025-09-20,VermaDerm Hand Piece 3.4,ea,CAD,79200.0,2025-09-07,Confirmed,China,Handles,China,Melissa Anfuso,True
SO25000508,PRD-RF-FACE,2,2,15800.0,15800.0,100690,"Shanghai Elegance Enterprise Co., Ltd (Rubis Spa",2025-09-20,RF Face (1 Tip),ea,CAD,15800.0,2025-09-07,Confirmed,China,Handles,China,Melissa Anfuso,True
SO25000512,PRD-DPC-HR635,-1,-1,-1000.0,-1000.0,101297,Jadore Laser and Spa,2025-09-10,Hand Piece 6.4/635 Hair Removal,ea,CAD,-1000.0,2025-09-10,Confirmed,British Columbia,Handles,Canada,General,True
SO25000517,PRD-LASER-NQS,1,1,20925.0,20925.0,101883,Chantal Duyvestijn,2025-09-11,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,20925.0,2025-09-11,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000517,Shipping Canada,1,1,0.0,0.0,101883,Chantal Duyvestijn,2025-09-11,Shipping and handling,ea,CAD,0.0,2025-09-11,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000518,FORMAXPLUS,1,1,0.0,0.0,102102,Revive Medi Spa,2025-09-11,FORMAXPLUS System,ea,CAD,0.0,2025-09-11,Confirmed,Alberta,Systems,Canada,Kathie Abou-Mechrek,True
SO25000518,PRD-00006,1,1,0.0,0.0,102102,Revive Medi Spa,2025-09-11,IR Hand Piece 3.4 cm,ea,CAD,0.0,2025-09-11,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000518,PRD-00100R,1,1,0.0,0.0,102102,Revive Medi Spa,2025-09-11,HR635/6.4 cooling hand piece Round,ea,CAD,0.0,2025-09-11,Confirmed,Alberta,Used Handle,Canada,Kathie Abou-Mechrek,True
SO25000518,PRD-00104,1,1,0.0,0.0,102102,Revive Medi Spa,2025-09-11,SR 580/6.4 cooling hand piece-Round,ea,CAD,0.0,2025-09-11,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000518,PRD-00106,1,1,0.0,0.0,102102,Revive Medi Spa,2025-09-11,Acne 415/6.4 cooling hand piece-Round,ea,CAD,0.0,2025-09-11,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000518,PRD-00110,1,1,0.0,0.0,102102,Revive Medi Spa,2025-09-11,RF Body Hand piece + 4 tips-Round,ea,CAD,0.0,2025-09-11,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000519,000,1,1,9.5,9.5,101876,Derma-Cure,2025-09-11,Plastic Connector,ea,CAD,9.5,2025-09-11,Confirmed,Quebec,Default part family,Canada,General,True
SO25000519,Shipping Canada,0,0,45.0,45.0,101876,Derma-Cure,2025-09-11,Shipping and handling,ea,CAD,-84.0,2025-09-11,Confirmed,Quebec,Default part family,Canada,General,True
SO25000520,MRK 00872 rev 002.ww,50,50,0.0,0.0,101252,Smoothe Skin and Laser Clinic (Terri Harrison),2025-09-11,Hair Removal(DPC) Patient Brochures,ea,CAD,0.0,2025-09-12,Confirmed,Ontario EAST,Default part family,Canada,General,True
SO25000520,MRK 00885 rev 002.ww,50,50,0.0,0.0,101252,Smoothe Skin and Laser Clinic (Terri Harrison),2025-09-11,Vascular Lesions (VP2) Patient Brochures,ea,CAD,0.0,2025-09-12,Confirmed,Ontario EAST,Default part family,Canada,General,True
SO25000520,Shipping Canada,1,1,30.0,30.0,101252,Smoothe Skin and Laser Clinic (Terri Harrison),2025-09-11,Shipping and handling,ea,CAD,30.0,2025-09-12,Confirmed,Ontario EAST,Default part family,Canada,General,True
SO25000523,PRD-DPC-HR635,-1,-1,-900.0,-900.0,100554,Monastery Spa & Suites,2025-09-12,Hand Piece 6.4/635 Hair Removal,ea,CAD,-900.0,2025-09-12,Confirmed,Newfoundland,Handles,Canada,General,True
SO25000524,PRD-FLOW-635L,1,1,7490.0,7490.0,101683,Glow by Mawy,2025-09-12,Flow 6.4 hand piece,ea,CAD,7490.0,2025-09-12,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000527,PRD-DPC-HR635,2,2,0.0,0.0,102091,Bb Belleza Boutique,2025-09-12,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-09-17,Confirmed,Ontario Beauty,Handles,Unknown,Sabah Shaikh,True
SO25000527,PRD-LASER-NQS,1,1,19530.0,19530.0,102091,Bb Belleza Boutique,2025-09-12,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,19530.0,2025-09-17,Confirmed,Ontario Beauty,Handles,Unknown,Sabah Shaikh,True
SO25000528,30-033,2,2,0.0,0.0,102104,Academi Edith Serei,2025-09-15,Hand Pieces stand,ea,CAD,0.0,,Draft,Quebec,Marketing Parts,Canada,Kim Benisty,False
SO25000528,50-032,1,1,0.0,0.0,102104,Academi Edith Serei,2025-09-15,4 Template set,ea,CAD,0.0,,Draft,Quebec,Default part family,Canada,Kim Benisty,False
SO25000528,DEL-1,1,1,0.0,0.0,102104,Academi Edith Serei,2025-09-15,Delivery & Setup,ea,CAD,0.0,,Draft,Quebec,Default part family,Canada,Kim Benisty,False
SO25000528,MRK-00183-New Logo,2,2,0.0,0.0,102104,Academi Edith Serei,2025-09-15,leaflet stand canada kit new logo,ea,CAD,0.0,,Draft,Quebec,Marketing Parts,Canada,Kim Benisty,False
SO25000528,MRK000900_rev002.ww,1,1,0.0,0.0,102104,Academi Edith Serei,2025-09-15,Omnimax S4 Window Decal,ea,CAD,0.0,,Draft,Quebec,Default part family,Canada,Kim Benisty,False
SO25000528,MRK00978_FR_CA,1,1,0.0,0.0,102104,Academi Edith Serei,2025-09-15,Omnimax S4 Roll Up Banner French,ea,CAD,0.0,,Draft,Quebec,Default part family,Canada,Kim Benisty,False
SO25000528,OMNIMAX-S4,1,1,92800.0,92800.0,102104,Academi Edith Serei,2025-09-15,OMNIMAX S4 Machine + 1 year warranty,ea,CAD,92800.0,,Draft,Quebec,Systems,Canada,Kim Benisty,False
SO25000528,PRD-DPC-AC420,1,1,5900.0,5900.0,102104,Academi Edith Serei,2025-09-15,Hand piece 3.4/420 Acne,ea,CAD,5900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-DPC-DUALVP,1,1,6900.0,6900.0,102104,Academi Edith Serei,2025-09-15,Hand Piece 1.5 VP2,ea,CAD,6900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-DPC-HR635,1,1,5900.0,5900.0,102104,Academi Edith Serei,2025-09-15,Hand Piece 6.4/635 Hair Removal,ea,CAD,5900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-DPC-SR580,1,1,5900.0,5900.0,102104,Academi Edith Serei,2025-09-15,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,5900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-DPC-VP535,1,1,5900.0,5900.0,102104,Academi Edith Serei,2025-09-15,Hand Piece 6.4/535 VLPL,ea,CAD,5900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-IR-3.4,1,1,9900.0,9900.0,102104,Academi Edith Serei,2025-09-15,VermaDerm Hand Piece 3.4,ea,CAD,9900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-IR-6.4,1,1,9900.0,9900.0,102104,Academi Edith Serei,2025-09-15,VermaDerm Hand Piece 6.4,ea,CAD,9900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-LASER-EFR,1,1,29900.0,29900.0,102104,Academi Edith Serei,2025-09-15,Er:Yag 2940 Fractional 9x9 + 7x7 Tips,ea,CAD,29900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-LASER-NLP,1,1,24900.0,24900.0,102104,Academi Edith Serei,2025-09-15,Nd:Yag 1064 Long Pulsed Laser,ea,CAD,24900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-LASER-NQS,1,1,27900.0,27900.0,102104,Academi Edith Serei,2025-09-15,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,27900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-RF-BODY,1,1,11900.0,11900.0,102104,Academi Edith Serei,2025-09-15,RF Body (2 Tips),ea,CAD,11900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,PRD-RF-FACE,1,1,7900.0,7900.0,102104,Academi Edith Serei,2025-09-15,RF Face (1 Tip),ea,CAD,7900.0,,Draft,Quebec,Handles,Canada,Kim Benisty,False
SO25000528,S4 Yearly Warranty,1,1,0.0,0.0,102104,Academi Edith Serei,2025-09-15,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,0.0,,Draft,Quebec,Warranty,Canada,Kim Benisty,False
SO25000528,SL TOTAL MARKETING,1,1,0.0,0.0,102104,Academi Edith Serei,2025-09-15,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,,Draft,Quebec,Default part family,Canada,Kim Benisty,False
SO25000528,Train-1,5,5,0.0,0.0,102104,Academi Edith Serei,2025-09-15,Training & Certification,ea,CAD,0.0,,Draft,Quebec,Default part family,Canada,Kim Benisty,False
SO25000529,Train-2,1,1,750.0,750.0,100960,DeeVa Spa Esthetics & Relaxation,2025-09-15,Training & Certification,ea,CAD,750.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,General,True
SO25000530,30-034,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Wall-mount Hand Piece Rack,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000530,50-032,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,4 Template set,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000530,DEL-1,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Delivery & Setup,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000530,MRK000900_rev002.ww,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Omnimax S4 Window Decal,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000530,MRK00978.CA,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Omnimax S4 Roll Up Banner,ea,CAD,0.0,,Draft,Ontario Beauty,Marketing Parts,Canada,Sabah Shaikh,False
SO25000530,OMNIMAX-S4,1,1,124900.0,124900.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,OMNIMAX S4 Machine + 1 year warranty,ea,CAD,124900.0,,Draft,Ontario Beauty,Systems,Canada,Sabah Shaikh,False
SO25000530,PRD-DPC-HR635,1,1,7490.0,7490.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Hand Piece 6.4/635 Hair Removal,ea,CAD,7490.0,,Draft,Ontario Beauty,Handles,Canada,Sabah Shaikh,False
SO25000530,PRD-DPC-SR580,1,1,5900.0,5900.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,5900.0,,Draft,Ontario Beauty,Handles,Canada,Sabah Shaikh,False
SO25000530,PRD-RF-BODY,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,RF Body (2 Tips),ea,CAD,0.0,,Draft,Ontario Beauty,Handles,Canada,Sabah Shaikh,False
SO25000530,PRD-RF-FACE,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,RF Face (1 Tip),ea,CAD,0.0,,Draft,Ontario Beauty,Handles,Canada,Sabah Shaikh,False
SO25000530,S4 Regular Warranty,2,2,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Omnimax S4 Additional Year Regular Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Warranty,Canada,Sabah Shaikh,False
SO25000530,S4 Yearly Warranty,2,2,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Warranty,Canada,Sabah Shaikh,False
SO25000530,SL TOTAL MARKETING,1,1,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000530,Train-1,5,5,0.0,0.0,101623,Derma Den-Med Spa & Laser Clinic Inc,2025-09-16,Training & Certification,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000531,000,0,0,-26355.0,-26355.0,102103,Blue Iris Medical,2025-09-16,Logo Design ( 3 concepts),ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000531,30-033,2,2,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Hand Pieces stand,ea,$,0.0,,Draft,Florida,Marketing Parts,United States,Adina Zak,False
SO25000531,50-032,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,4 Template set,ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000531,DEL-1,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Delivery & Setup,ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000531,MRK-MEMBER-BRONZE,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Bronze Membership,ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000531,OMNIMAX-S4,1,1,66934.76,66934.76,102103,Blue Iris Medical,2025-09-16,OMNIMAX S4 Machine + 1 year warranty,ea,$,95810.01,,Draft,Florida,Systems,United States,Adina Zak,False
SO25000531,PRD-DPC-AC420,1,1,5900.0,5900.0,102103,Blue Iris Medical,2025-09-16,Hand piece 3.4/420 Acne,ea,$,8445.22,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-DPC-DUALVP,1,1,6900.0,6900.0,102103,Blue Iris Medical,2025-09-16,Hand Piece 1.5 VP2,ea,$,9876.62,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-DPC-HR635,1,1,5900.0,5900.0,102103,Blue Iris Medical,2025-09-16,Hand Piece 6.4/635 Hair Removal,ea,$,8445.22,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-DPC-SR580,1,1,5900.0,5900.0,102103,Blue Iris Medical,2025-09-16,Hand Piece 3.4/580 Skin Rejuvenation,ea,$,8445.22,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-LASER-EFR,1,1,29900.0,29900.0,102103,Blue Iris Medical,2025-09-16,Er:Yag 2940 Fractional 9x9 + 7x7 Tips,ea,$,42798.68,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-LASER-NLP,1,1,24900.0,24900.0,102103,Blue Iris Medical,2025-09-16,Nd:Yag 1064 Long Pulsed Laser,ea,$,35641.71,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-LASER-NQS,1,1,27900.0,27900.0,102103,Blue Iris Medical,2025-09-16,Tattoo Removal Nd:YAG QS 1064nm,ea,$,39935.89,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,PRD-RF-FACE,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,RF Face (1 Tip),ea,$,0.0,,Draft,Florida,Handles,United States,Adina Zak,False
SO25000531,Poster Omnimax S4,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Poster Omnimax S4,ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000531,Roll Up S4 Omnimax,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Roll Up S4 Omnimax,ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000531,S4 Regular Warranty,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Omnimax S4 Additional Year Regular Warranty,ea,$,0.0,,Draft,Florida,Warranty,United States,Adina Zak,False
SO25000531,S4 Yearly Warranty,1,1,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Additional 1 Year Bumper to Bumper Warranty,ea,$,0.0,,Draft,Florida,Warranty,United States,Adina Zak,False
SO25000531,Train-1,5,5,0.0,0.0,102103,Blue Iris Medical,2025-09-16,Training & Certification,ea,$,0.0,,Draft,Florida,Default part family,United States,Adina Zak,False
SO25000532,PRD-DPC-HR635,1,1,5900.0,5900.0,101889,Caissie Cape Oasis Inc (Christine’s Esthetique),2025-09-16,Hand Piece 6.4/635 Hair Removal,ea,CAD,5900.0,2025-09-16,Confirmed,New Brunswick,Handles,Canada,General,True
SO25000534,PRD-FLOW-635L,2,2,5466.95,5466.95,102105,Era Massage & Beauty,2025-09-18,Flow 6.4 hand piece,ea,CAD,0.0,2025-10-03,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000535,PRD-00111,1,1,0.0,0.0,101034,Pure + Simple (Yorkville),2025-09-18,Laser peeling fractional Er:YAG 2940nm-Round,ea,CAD,0.0,2025-09-18,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000536,FORMAX-C,1,1,0.0,0.0,101589,Dream Med Spa,2025-09-18,FORMAX System US,ea,CAD,0.0,2025-09-18,Confirmed,California,Systems,United States,General,True
SO25000537,50-032,1,1,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,4 Template set,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000537,8-101,1,1,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,User IPL Protective Glasses,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Spare Parts,Canada,Kathie Abou-Mechrek,True
SO25000537,DEL-1,1,1,635.96,635.96,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,Delivery & Setup,ea,CAD,635.96,2025-09-26,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000537,DPC Regular Warranty,2,2,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,DPC Additional Year Regular Warranty,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Warranty,Canada,Kathie Abou-Mechrek,True
SO25000537,DPC Yearly Warranty,2,2,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Warranty,Canada,Kathie Abou-Mechrek,True
SO25000537,MRK000901_rev002.ww,1,1,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,Rapid DPC Pro Window Decal,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000537,MRK00982DPCPRO CA,1,1,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,Rapid Pro Roll Up Banner Eng,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000537,PRD-FLOW-635L,2,2,4768.13,4768.13,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,Flow 6.4 hand piece,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000537,RAPID-DPC,1,1,44496.43,44496.43,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,RAPID DPC Machine + 1 Year Warranty,ea,CAD,44496.43,2025-09-26,Confirmed,Alberta,Systems,Canada,Kathie Abou-Mechrek,True
SO25000537,SL TOTAL MARKETING,1,1,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000537,Train-1,5,5,0.0,0.0,101374,Beyond Beauty Aesthetics Ltd.,2025-09-19,Training & Certification,ea,CAD,0.0,2025-09-26,Confirmed,Alberta,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000538,PRD-FLOW-635L,-2,-2,-1590.0,-1590.0,101949,Pearl Beauty & Massage Inc.,2025-09-19,Flow 6.4 hand piece,ea,CAD,-795.0,2025-09-19,Confirmed,Alberta,Handles,Canada,General,True
SO25000539,PRD-FLOW-635L,1,1,7490.0,7490.0,101949,Pearl Beauty & Massage Inc.,2025-09-19,Flow 6.4 hand piece,ea,CAD,7490.0,2025-09-19,Confirmed,Alberta,Handles,Canada,General,True
SO25000539,Shipping Canada,1,1,129.0,129.0,101949,Pearl Beauty & Massage Inc.,2025-09-19,Shipping and handling,ea,CAD,129.0,2025-09-19,Confirmed,Alberta,Default part family,Canada,General,True
SO25000540,PRD-FLOW-635L,-1,-1,-1590.0,-1590.0,101949,Pearl Beauty & Massage Inc.,2025-09-19,Flow 6.4 hand piece,ea,CAD,-1590.0,2025-09-19,Confirmed,Alberta,Handles,Canada,General,True
SO25000541,Train-2,1,1,750.0,750.0,101737,Inspired Health & Wellness,2025-09-19,Training & Certification,ea,$,1073.55,2025-09-19,Confirmed,Louisiana,Default part family,United States,General,True
SO25000542,Train-2,1,1,750.0,750.0,101961,Cyr Aesthetics,2025-09-19,Training & Certification,ea,CAD,750.0,2025-09-19,Confirmed,Ontario Beauty,Default part family,Canada,General,True
